b18c7564e44bc352e17ce5dcc27e3c2c,2,"[[e44a2cef155974fc0b2ae94a527eb11e,2018-11-23],[7034a10dfa59480e24ad17bd3650ec91,2018-11-23]]",19
047f50ac99e51749f55bc20e94b5a0e0,3,"[[89419f4a8b4d9938a1ec0137b0770155,2017-11-24],[771c2494418c023e6ab3d2db396428b9,2017-11-24],[c7a1196759203ea33fa72c4a9c606802,2017-11-24]]",25
0b783fb8abba086e1c6abf7ae4bbe933,2,"[[5c6fbf67e0743fd90952cf929431d45f,2018-11-23],[e2a59b990ec36523b19b063313c0c0bf,2018-11-23]]",28
3c2bf8f8b04184ac622227946f780eb7,2,"[[4f5ca710de0e75a5db00fd47891f06e8,2018-11-23],[3a01809b7ffccb673c06a7e83801e33d,2018-11-23]]",22
3c7fa6de408ab401e74754126bc434a2,2,"[[563836193250dfe14d28ea21adbfa20b,2018-11-23],[5c4c407200c7b201623fb01c716dd53b,2018-11-23]]",19
c4bab777f143cd387bf85b953e4fde52,2,"[[006a72414eb1b65c2f325e5b13ea0111,2018-11-23],[b325e0d120c906d5e005c5e6842f9496,2018-11-23]]",22
ea39e21e94a5c8220c2e8bba6151fe20,2,"[[f2f0e4c28d2e1ccbdaecda36305eec1d,2018-11-23],[adc434c0340b82cfa6259fca9337ce8b,2018-11-23]]",26
0de82ef927307da586aa32408ca79864,2,"[[95272e3ab115a63ec8c59fdaa864cd27,2018-11-23],[d69a64a65eeb2c6e0d74a7e0992aa30f,2018-11-23]]",28
4b5eb99dfc2af94a44534c8bf8a88ca5,2,"[[13570065b167f1480c819dc76f95cdd8,2017-11-24],[19c6ef085cdebd662ffa82a397b5d86c,2017-11-24]]",29
e19ae28c605aa74771b88908ab925d1f,2,"[[89635a906a536303a093db5bef02d9d0,2018-11-23],[c2deeff2d1aca802a8c1e2d243024ff5,2018-11-23]]",22
e95f8218276ee0d86aff2a7d60cf7f2e,2,"[[1dbf4285afdb01d93474cb11fed7057d,2017-11-24],[973461c4b7fbe9a39de787e9ec889705,2017-11-24]]",29
fcda0753e808d09fb1e5adf3ed6befc1,2,"[[042cd4b485324c10cdab9f6bf30fc68e,2018-11-23],[012c0b5b9dc1e86959ffc56f18825811,2018-11-23]]",29
7e4a0f0fded5240fd5a1ab1ab56f7578,2,"[[545c76f232b8df794d85e360476950ac,2018-11-23],[7a8fd6324485c69fc906a7926f1cf1ee,2018-11-23]]",27
80908032cd761abc074ec70345dcee57,2,"[[97745233f06edc041c70c01605a7d360,2018-11-23],[c02feccd39b0e9539d5be96fd4e82121,2018-11-23]]",19
ba38e4693bc30a87b9d2d2add0467143,2,"[[0d483b9a253d7048ff1f26d22f37f69e,2017-11-24],[74caf0a88ce8e869924d0f46c58f1971,2017-11-24]]",29
d37b0f528562e8b6fb341c2ca53ec15e,2,"[[5f78fc9fa2514669882faa53c9be87e2,2018-11-23],[f150140794f74b05c89efa1ac09e1b67,2018-11-23]]",22
ef5f5d284fc5e129c3b6ddc5dc2cc01a,2,"[[056fd9a32a4bbe5d6e023377a978ed2c,2018-11-23],[2677ed0f1483d46358f968ab0ad29a38,2018-11-23]]",27
65d891d936d228255bd5ebf7c15d1f35,2,"[[673047f242909efc716665c68e678707,2017-11-24],[eaab96ce4110abe6d4c595b0e5be18fe,2017-11-24]]",21
d5f01a4bed6c8e5afa64f51f0adfbffc,2,"[[57ce8916af000205dad397ac45058944,2018-11-23],[65a940903d4ae1fa0696d09568c576e7,2018-11-23]]",27
142520cd6dc1e1371e26030c0ce2d72d,2,"[[acef7ee16a299c5541f59100c38f9458,2018-11-23],[4cee788117808644a5fd1af6e3d732ad,2018-11-23]]",19
4e6ebb7a994d871208b2ca63e8e88e43,2,"[[f901922736499cd51d69625011d6ceaf,2017-11-24],[94bfd5569d9a84f53bc10578d3df8565,2017-11-24]]",28
5900d20f6d2db0a90676dbe1131660cd,2,"[[eccde45a3a207be4492d9d8c118b8dec,2017-11-24],[f3d0d2162dcfe1500fe6ecd8e4a69ebc,2017-11-24]]",29
70a35a3d4743b95030c75089eea45dd7,3,"[[88bebb01617d7950ac1777f8ecb0f8a1,2018-11-23],[81ca72a9af13fa7b5620081694c62ac0,2018-11-23],[40d50ecd23109b800e6d4a0524bfca3c,2018-11-23]]",22
a7b85b23a5ffcaf328b82ec4f83d0cb8,2,"[[65b5e11f7d1216e24d48b0c471640953,2018-11-23],[fed4af821a6153cd2271ed08f8c2687f,2018-11-23]]",28
f903560a5734d86fdd8e275653a458f3,2,"[[11383794afe2f07d2bbc8928a2caf93e,2017-11-24],[b211dc888433e1145ba3895523b730ad,2017-11-24]]",9
22275184edd41a8a91ec38d98479ff10,3,"[[44328873b8656556e13d1dcffbaead08,2018-11-23],[18d825f3c2211953aa4fa0d6d7b3a8ab,2018-11-23],[b422a85e4ac2f418313f5a6777171595,2018-11-23]]",25
3224ac7dee3bd6196c82dbcf3c58e019,3,"[[110fdb292cc6b2cc185578492b12558c,2018-11-23],[b0ec0e67b4092ffc2de13561c47074be,2018-11-23],[715fd96b0daffb567c062f6a4c769345,2018-11-23]]",19
9368b9e39fb4a775912397429653b008,2,"[[02136bff4be645a26b3fc86003620d20,2018-11-23],[311047d55fe91539bbd0816e63cac0ce,2018-11-23]]",28
a015c8b9e5205a0179d8fde7dfe1615a,2,"[[1eb48317d14c3705964bdc1720d45acd,2018-11-23],[0908f79935c7ce3bb0cf6f5236aa42cd,2018-11-23]]",29
a61b2a2669b043efb8ccaba3a7cc1ff9,3,"[[4a499631d7360c3a0f0b9ded1c8bd3dc,2017-11-24],[95e6f30d8f69df7d45477b02111e0701,2017-11-24],[00657c0cd2f877722e9bc4bf7e149b08,2017-11-24]]",23
c85a99b602cf096765c8f668c4f7b849,2,"[[c8429b0619c761ad800e09240e7fb2f3,2017-11-24],[c782b8ed1d91ad809b7e4847d8bf7386,2017-11-24]]",28
e357a3944a07df38fc32f683e825d7a4,2,"[[9ebfc7efabf4d41f181abff3c70bc985,2017-11-24],[a9db298bf5d50d627329f4819d38fecd,2018-11-23],[5ab3679cf17d054fd97d691709859ef0,2018-11-23]]",25
e3bd92c64cb4a9446fb42587a073cc2e,2,"[[ec33a72b5f3b227fc67273c6ad30d5fd,2018-11-23],[565c711d926f0f9358ac4ca614b6f10b,2018-11-23]]",23
2b221bea89651c0aac97d776f767b783,2,"[[a16bcb77a96903e6a2c53cc8f1e6e4c5,2018-11-23],[5544386e303df1be59058407669dc33c,2018-11-23]]",29
5218aa140a9e6c1c38b06461b51675c2,2,"[[7f17e5d144592ac1dcb07bf4f14c2a89,2017-11-24],[7e3c1924485127c5a510f2eb2d2ef326,2017-11-24]]",20
77547c27288c4114e461d1b53584f1f7,3,"[[adbdd9fb05ecd13ee9ac6eb401fe39c5,2017-11-24],[e22855ffd49db463e16604d143fff1d7,2017-11-24],[2d5f7fddca76f647987d57d3046d20ef,2017-11-24]]",28
77908c9398d394c47dc154f64ec1df77,2,"[[df5650bb0164c0f45b964c5421055e3f,2018-11-23],[2d512ac5c7b13a2d6e64ff72a34fd2dd,2018-11-23]]",29
aeea1054db482006f9302319dda667ae,2,"[[64ab3e987de336920c0a02acf9a965b0,2018-11-23],[9cff17e81842a0ae576864be6abed524,2018-11-23]]",27
4c163071a0c83043cfa9999c378d791b,2,"[[ffe33a6eaa7be8569db9998dbab66a56,2017-11-24],[8a2b1bec938e003b45b261726e02073a,2017-11-24]]",25
9405c611aaa53779b38b0c04e0414dec,2,"[[12247075aebf5cdf50901dfd8cb07b40,2018-11-23],[84703e8018ab4ebf66d1b92a20dc2868,2018-11-23]]",21
969b0d1a58df0065e32d00a220441997,2,"[[aeda3a5a624eac74223b55dd6227a9ee,2018-11-23],[ed3da68767d7738ce46d3fbac87521fa,2018-11-23]]",19
bfd0e41cee5eb93dc435529ce2c5f612,2,"[[b67d475dbd26ee0fac65bccb31b216db,2017-11-24],[53e8a7ad7873e5b9d411c1db69f7882a,2017-11-24]]",28
d122fc673daf307f1adc4e984fc6a455,2,"[[7080632f19d6eb1abd7fc78a09b62b57,2018-11-23],[d668e44ca38ef1427962c8c4762b1e16,2018-11-23]]",21
fe75bcb52ec48b3ebf36786613726bef,2,"[[535ab3d60ae41f3bebd500d1905ba55a,2018-11-23],[000dd949eacde959da9b73b66561da97,2018-11-23]]",25
a5443f683f083fe64cfd9815765c939d,2,"[[17d8ec14c6f5de49d1b8679cbd668d6a,2017-11-24],[087f3cd6876c9a8e302ffc9b4d0e1ff1,2017-11-24]]",25
a7ebf4ec0c8938a76dfe55163133db80,2,"[[3fc106bb451512b3bda51a6b8ee2394c,2018-11-23],[241c0b55d5f84984218186269190242e,2018-11-23]]",29
ceb2d46463a7f38651661356ac0c3b94,2,"[[60a51100b98b1feb48224499749f2186,2018-11-23],[63991b00b6b2485424122af6b3fa76e7,2018-11-23]]",27
dae173218bae3bcbc5d93304b3d52e0e,2,"[[c25f425c24c86fd40201d8084b86f92c,2018-11-23],[fa590f3f67ff6f5dd27e55fd73050c53,2018-11-23]]",25
10d8cbef26dcd6deabdb339431981473,2,"[[01ae53b5a9b8fda287c8bd4fa0214179,2018-11-23],[5837a384fe5acc9dac1e63acb945e597,2018-11-23]]",21
6977fb52473f6c5124ecf98b56642536,2,"[[0e03980e93c5ac12b365eb9090aef406,2017-11-24],[ac2c214399f0121e66edc49f2f99d6ec,2017-11-24]]",23
7d46dcbd204042ff4244cef8d68f7f1d,2,"[[a9d0f376a4774d652ec57c9fc90ca480,2018-11-23],[027b7ee9f9d5aeec8e25464ed1ce2696,2018-11-23]]",29
9436b0e2e6602969019ebeefe1f5fd6a,118,"[[2aca8a9232e9eaf718a0544597884957,2018-11-23],[bb892f63a8b6ef6bfeccc722edee6b34,2018-11-23],[aded831a8837bca2d76e7a0b164136b6,2018-11-23],[24b6d0fe5d108eb91a93b82dfcc8af06,2018-11-23],[20877e021d1ed3158e7ef14761872567,2018-11-23],[060d26c27b4cbe9db0a1b80d37aa386f,2018-11-23],[a182bf7cc43b0331765ee820f74982ab,2018-11-23],[dcedafee0857f32381cf4e7c2959cd4c,2018-11-23],[d80fd36dd5bfcbc8e4b8c21280aaaa38,2018-11-23],[1b473c734bcbe53de39db487544fc031,2018-11-23],[d1f9e484f850e1b7de95ae7aea649182,2018-11-23],[938f686d28d4f50fb2ff1674fe7f8f20,2018-11-23],[5ad4af561e837ce364b9f0337849cceb,2018-11-23],[58758a07e1596cf68211ee6b80fe4540,2018-11-23],[27957a40eec0c5225bb65f83c8d16c33,2018-11-23],[657a1ca53746daed069112c94723ffa6,2018-11-23],[6494f6e59ad3c63f469328a075dcd618,2018-11-23],[b02d55d10e9b74a72fcd68d21ddf1450,2018-11-23],[562903883032f3a3b8a4c94ba063b912,2018-11-23],[ec1b6dbaa01cd2ee34bb2428b4c87aaf,2018-11-23],[62c1897118e32a2cf90abc8116e45881,2018-11-23],[b7dc722738a2899a0a652380472a730e,2018-11-23],[1ba75339058d1708f81e361e3ce53243,2018-11-23],[212a59a3e1a7cae8b2cef192c197d0d2,2018-11-23],[512cc06fa225f3d8ceec9f55fd706b27,2018-11-23],[90e06ee678fca1d32550c28c8a32caab,2018-11-23],[561babca3c12704e9089a55e1a92f6df,2018-11-23],[36fba87d748b01ec82de92ec32a2f3e1,2018-11-23],[d9f22802eb9dc01c56a335dd27eacfe7,2018-11-23],[d9b67133bd62110cc68fc25448042276,2018-11-23],[1192e90e473c8e89989286269a92d5ff,2018-11-23],[8635e68eea4f626bfc7a8e20384903af,2018-11-23],[523db2441f133eb90f412d32229fc2d3,2018-11-23],[e0f8da61a601f7885511306038de58ea,2018-11-23],[4f6d3437bd9006ca7fae8829d0efe474,2018-11-23],[0a2c4ac53923e23fdf660b78dac6001a,2018-11-23],[0c46dc2b3d42c460e50dc06fed01a515,2018-11-23],[c1c43077a689a6495fb4cf4df7fcf88c,2018-11-23],[26cbf81c242c4b9d85e3764417472150,2018-11-23],[e659de7e7f68a4f130225ad03d594bd7,2018-11-23],[76fc986504dd10290b10fc31db6582bc,2018-11-23],[6866a7400e0ac7a206752b8124e3aecf,2018-11-23],[b2f3333bf2126bfecbb6464595997c16,2018-11-23],[3efae888f6322545e25cffba95159acf,2018-11-23],[d19c7877351d7252653af2fef112f71f,2018-11-23],[8ba9cbb067bb2fb9187b303c6f736149,2018-11-23],[e4beb2af473c960247a8bb4c7f5f4db9,2018-11-23],[3eca8a1b800f5e383f124339543da264,2018-11-23],[8f22073764c1c73570e5a99930957d2b,2018-11-23],[dd72c3b7e3970a6d25be75e33f5041c6,2018-11-23],[03c1955db661f2ab126b078cd75ff618,2018-11-23],[974ff2ff91c9c3644c19664f54051243,2018-11-23],[bea0c165cc96d8acfea4cd48990c2c71,2018-11-23],[58d0b0b598c511d3adc1dd854ee3cd2d,2018-11-23],[2aca8a9232e9eaf718a0544597884957,2018-11-23],[083db847b525bee30126f6fa0eabba2d,2018-11-23],[8d62fdc89232f07fc666dcca5aa3a671,2018-11-23],[5cc609209965a6543a0b83aeda6e45ee,2018-11-23],[c8ac13fbaaa6be7cebc031dab77578e5,2018-11-23],[6b8e5e8993b10633723b361a1f9e4071,2018-11-23],[0dee61fae0f8eed6ecbc3be21863cb31,2018-11-23],[03d8e157ed1dc07d535afd2d014b36f9,2018-11-23],[5364410014dc63de84f38ebbbd2d3498,2018-11-23],[a739aa1eb2fd89fcaeb0c6fc49b6299e,2018-11-23],[9d6a9744bfeaeb09b6e4a08e2eda4afe,2018-11-23],[ca86bfcad96da22c6fe109d057b31eed,2018-11-23],[d8e9abc64f6c43bce2fb0f6742d6803e,2018-11-23],[420999062b8d2334f7fb19d379ac5220,2018-11-23],[07424eb14d10bfa4614c14d6900d447c,2018-11-23],[ce4ef3b47e7cae6575c11dbbdc1d07ee,2018-11-23],[ed57876c55caa94918020cfcbdcf792a,2018-11-23],[91119978aca0cd05eb468602aedf316d,2018-11-23],[c3c6a3877f9f608576fda0a86cd4773b,2018-11-23],[9c61350070fe00395c570328c2c9f4dd,2018-11-23],[db2a0a78fc542319a11a87d934aaf9df,2018-11-23],[87726be58c626c0799e75008fbd27ff8,2018-11-23],[9a892db1ad631dfd72ecdcf65c29030f,2018-11-23],[e6814a14c15ff04dc7451f2faa1fe341,2018-11-23],[4f16a5ea57a01c3955a5f169eab26695,2018-11-23],[e54f4608fbc1e1cf7e28a20fa91e470d,2018-11-23],[96e4fb6115a63711c3314e7eb73623ef,2018-11-23],[0138aa427e03445bb3c2df45e26c71c6,2018-11-23],[edb054d9f2816ad173188ab449b40635,2018-11-23],[0c29e26f9b66d18cf4552f228a81ecd9,2018-11-23],[ef18c3335b9eda8a328a4261e59e05ae,2018-11-23],[1c096e142555d9025821656544e9a039,2018-11-23],[9be79aee8d5d19a0176f50ce004a7ef3,2018-11-23],[81c852d99b4597e1d2d2b2a67b175736,2018-11-23],[4157152583aaca1e49eaaeae6054d885,2018-11-23],[039cd0e2081882e098d8f0a0e64702b8,2018-11-23],[1eb1cc4268424b6d96f8f1de5a436948,2018-11-23],[ea1cbd764cd69a21703f62c804838e08,2018-11-23],[dd9beeaa18c2543cbd14722f9e205268,2018-11-23],[9cd890ed927c1f3ecd5d4dc6b153e894,2018-11-23],[e7b70c67b7976b633bb172df1abdcb84,2018-11-23],[d44908f28564df560af392f207f4d665,2018-11-23],[216198c5fceae00df4723d4447b5b65d,2018-11-23],[a53dc73f9807128099a442a59f81a210,2018-11-23],[de3f1031af7d6d134f0a1c2cf3a33f07,2018-11-23],[efe7201a138ea57d43c24d0a17600c62,2018-11-23],[3711546e56fb07e126dd8887795b44aa,2018-11-23],[0ea0276b8c50cfcc25903dc296ac54ba,2018-11-23],[448dfb0d2a6dd6ad88dd85e0f729bdc7,2018-11-23],[119a6b8d44ed84e26133b85113afde07,2018-11-23],[a34a9afae8323e360443de3a73e8f626,2018-11-23],[937dfe69b1bc068df4040bc92862ad86,2018-11-23],[4db73f0733ad7a151ec355527bc59f03,2018-11-23],[d89a09d84ec6555f6f47b281b2c90425,2018-11-23],[e070281becb28b46bba954dce1969c9e,2018-11-23],[3eec56b0cd916bc24a7e839195367f0e,2018-11-23],[0d2402b258f68c4528a489001bf580f0,2018-11-23],[5df7e170e4e597b6f44236113e37f26b,2018-11-23],[c9024836ece74db6e671e17289380ab3,2018-11-23],[f97daadbca979c95e52cca792742b05d,2018-11-23],[648664ccaea3923957f67d30de0d3372,2018-11-23],[5dc5e015f9b57ac692f4bf444638c0f9,2018-11-23],[d1d5ba69d0bbd2e58c9a29370b4aaabb,2018-11-23],[eb9f57c8fd927521648700490c177fe7,2018-11-23]]",9
e699e8739e59e1ba8dc6f612d0ec5364,2,"[[e3619cc0d13102e94e0126bd9743ccb4,2018-11-23],[8245e4dc93efee2e5f4e33380994253b,2018-11-23]]",28
2277b09255a3ef3f7a55cb5f5799d932,2,"[[c9c5bda3e3bbe6059d987cefadb21152,2018-11-23],[2e79c232bc7d6846bb57170c7bff2b2e,2018-11-23]]",25
83d048c1eef0f7e3e26d3fb0b61c217d,2,"[[a3a5284971516c70ec8bb7ccfb0b6f8a,2018-11-23],[59bbb3e3eadaf6f69aea168ad1045c88,2018-11-23]]",28
c3c6d3c5915fe741d9d60cc91a269539,2,"[[6098b40cb30337fb665f20bed4588929,2018-11-23],[23dfefb8a84869406d00803df7211f85,2018-11-23]]",25
71dac2adec70c2fe589ee852dc5eec99,2,"[[817040e67c5feb7ba14e8503b586733a,2017-11-24],[e1927b4717a16fca3a24979d653ed922,2017-11-24]]",22
74effed1b96fc03b8e9d9db07e02e0ca,2,"[[3c0e33b618ac12cb10f6f9835a8d981f,2018-11-23],[e4e8841f57e82fc0070dea08ef262b47,2018-11-23]]",29
92504622eff0f4809a51371f6877a544,2,"[[f077ef9ac33009767d04bfa41bfaee25,2018-11-23],[fac459ad4a11955c4d5f45d5f93a7dad,2018-11-23]]",25
a0c51756b8c59e810d68ab8ef4a0d704,2,"[[f09f420bd5a5e36937adad5970276228,2017-11-24],[373285382c0bdd6e979730815f69cf2f,2017-11-24]]",29
aab574443d166d1fc79dd0c74640a707,2,"[[e800eea1946290a92866b6959c47a699,2018-11-23],[d13e73f7c32b27a7886562fa328fb31e,2018-11-23]]",27
6ac4d4625eaaf12dab904534c1c149b6,3,"[[d2973feaa1be74d5792adcf3bb5c54cb,2017-11-24],[9bffac1b1ac712da448a32db4090757b,2017-11-24],[e8a6c036e06d44b3779b142a2768e1fa,2017-11-24]]",27
758feb2d8ae4b7611cb5078eef7e535d,2,"[[7fc2dc8cfacbafcc0ebe112f8991e283,2018-11-23],[7fc2dc8cfacbafcc0ebe112f8991e283,2018-11-23]]",28
8a287c6c49e970a4ef9f812631d9e335,2,"[[1ae2fee3aef9cc58c752d1ac66b70f28,2018-11-23],[948a4ae428ac7384ba8428f55169ce4d,2018-11-23]]",24
